"Itel S23 (8GB RAM + 128GB ROM, Up to 16GB RAM with Memory Fusion | 50MP AI Dual Rear Camera | 5000mAh Battery with Type-C Charging | 90 Hz Display) - Mystery White  ","₹8,499₹8,499",3.7 out of 5 stars 517  
"Itel A60s (4GB RAM + 64GB ROM, Up to 8GB RAM with Memory Fusion | 8MP AI Rear Camera | 5000mAh Battery with 10W Charging | Faceunlock & Fingerprint -Glacier Green  ","₹6,299₹6,299",3.9 out of 5 stars 38  
"Redmi 11 Prime (Flashy Black, 4GB RAM, 64GB Storage) | Prime Design | High Performance Helio G99 | 50 MP AI Triple Cam | 5000 mAh | 22.5W  ","₹8,999₹8,999","4.0 out of 5 stars 1,267  "
"Redmi A2 (Aqua Blue, 4GB RAM, 64GB Storage) | Powerful Octa Core G36 Processor | Upto 7GB RAM | Large 16.5 cm HD+ Display with Massive 5000mAh Battery | 2 Years Warranty [Limited time Offer]  ","₹7,299₹7,299","3.7 out of 5 stars 1,875  "
"Itel A60s (4GB RAM + 64GB ROM, Up to 8GB RAM with Memory Fusion | 8MP AI Rear Camera | 5000mAh Battery with 10W Charging | Faceunlock & Fingerprint - Moonlit Violet  ","₹6,299₹6,299",3.9 out of 5 stars 38  
"Redmi A2 (Sea Green, 4GB RAM, 64GB Storage) | Powerful Octa Core G36 Processor | Upto 7GB RAM | Large 16.5 cm HD+ Display with Massive 5000mAh Battery | 2 Years Warranty [Limited time Offer]  ","₹7,299₹7,299","3.7 out of 5 stars 1,875  "
Title,Price,Rating
"Samsung Galaxy M04 Light Green, 4GB RAM, 64GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 Octa-core Processor | 5000 mAh Battery | 13MP Dual Camera  ","₹7,099₹7,099","3.9 out of 5 stars 9,347  "
"Redmi 12C (Royal Blue, 4GB RAM, 64GB Storage) | High Performance Mediatek Helio G85 | Big 17cm(6.71) HD+ Display with 5000mAh(typ) Battery  ","₹7,699₹7,699","3.9 out of 5 stars 4,268  "
"Samsung Galaxy M13 (Aqua Green, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus  ","₹9,649₹9,649","4.1 out of 5 stars 25,408  "
"Redmi 12C (Matte Black, 4GB RAM, 64GB Storage) | High Performance Mediatek Helio G85 | Big 17cm(6.71) HD+ Display with 5000mAh(typ) Battery  ","₹7,699₹7,699","3.9 out of 5 stars 4,268  "
"realme narzo N53 (Feather Gold, 4GB+64GB) 33W Segment Fastest Charging | Slimmest Phone in Segment | 90 Hz Smooth Display  ","₹8,999₹8,999","3.9 out of 5 stars 4,103  "
"Redmi 12C (Mint Green, 4GB RAM, 64GB Storage) | High Performance Mediatek Helio G85 | Big 17cm(6.71) HD+ Display with 5000mAh(typ) Battery  ","₹7,699₹7,699","3.9 out of 5 stars 4,268  "
"Redmi 12C (Lavender Purple, 4GB RAM, 64GB Storage) | High Performance Mediatek Helio G85 | Big 17cm(6.71) HD+ Display with 5000mAh(typ) Battery  ","₹7,699₹7,699","3.9 out of 5 stars 4,268  "
realme narzo 50i Prime (Dark Blue 4GB RAM+64GB Storage) Octa-core Processor | 5000 mAh Battery  ,"₹7,599₹7,599","4.0 out of 5 stars 5,838  "
realme narzo 50i Prime (Mint Green 4GB RAM+64GB Storage) Octa-core Processor |5000 mAh Battery  ,"₹7,599₹7,599","4.0 out of 5 stars 5,838  "
"Samsung Galaxy M04 Dark Blue, 4GB RAM, 128GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 Octa-core Processor | 5000 mAh Battery | 13MP Dual Camera  ","₹8,099₹8,099","3.9 out of 5 stars 9,347  "
"TECNO Spark 9 (Infinity Black, 4GB RAM,64GB Storage) | 7GB Expandable RAM | Helio G37 Gaming Processor  ","₹7,099₹7,099","3.9 out of 5 stars 5,691  "
"Redmi A2 (Aqua Blue, 2GB RAM, 32GB Storage) | Powerful Octa Core G36 Processor | Upto 7GB RAM | Large 16.5 cm HD+ Display with Massive 5000mAh Battery | 2 Years Warranty [Limited time Offer]  ","₹6,499₹6,499","3.7 out of 5 stars 1,875  "
"Samsung Galaxy M04 Light Green, 4GB RAM, 128GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 Octa-core Processor | 5000 mAh Battery | 13MP Dual Camera  ",,"3.9 out of 5 stars 9,347  "
"Redmi A2 (Classic Black, 2GB RAM, 32GB Storage) | Powerful Octa Core G36 Processor | Upto 7GB RAM | Large 16.5 cm HD+ Display with Massive 5000mAh Battery | 2 Years Warranty [Limited time Offer]  ","₹6,499₹6,499","3.7 out of 5 stars 1,875  "
"Redmi A2 (Sea Green, 2GB RAM, 32GB Storage) | Powerful Octa Core G36 Processor | Upto 7GB RAM | Large 16.5 cm HD+ Display with Massive 5000mAh Battery | 2 Years Warranty [Limited time Offer]  ","₹6,499₹6,499","3.7 out of 5 stars 1,875  "
"Oppo A17k (Navy Blue, 3GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers  ","₹9,499₹9,499",4.0 out of 5 stars 287  
realme narzo 50i Prime (Dark Blue 3 GB RAM +32 GB Storage) Octa-core Processor | 5000 mAh Battery  ,"₹6,699₹6,699","4.0 out of 5 stars 5,838  "
"Oppo A17k (Blue, 3GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers  ","₹9,499₹9,499",4.0 out of 5 stars 287  
"Itel S23 (8GB RAM + 128GB ROM, Up to 16GB RAM with Memory Fusion | 50MP AI Dual Rear Camera | 5000mAh Battery with Type-C Charging | 90 Hz Display) - Mystery White  ","₹8,499₹8,499",3.7 out of 5 stars 517  
"Itel A60s (4GB RAM + 64GB ROM, Up to 8GB RAM with Memory Fusion | 8MP AI Rear Camera | 5000mAh Battery with 10W Charging | Faceunlock & Fingerprint -Glacier Green  ","₹6,299₹6,299",3.9 out of 5 stars 38  
"Redmi 11 Prime (Flashy Black, 4GB RAM, 64GB Storage) | Prime Design | High Performance Helio G99 | 50 MP AI Triple Cam | 5000 mAh | 22.5W  ","₹8,999₹8,999","4.0 out of 5 stars 1,267  "
"Redmi A2 (Aqua Blue, 4GB RAM, 64GB Storage) | Powerful Octa Core G36 Processor | Upto 7GB RAM | Large 16.5 cm HD+ Display with Massive 5000mAh Battery | 2 Years Warranty [Limited time Offer]  ","₹7,299₹7,299","3.7 out of 5 stars 1,875  "
"Itel A60s (4GB RAM + 64GB ROM, Up to 8GB RAM with Memory Fusion | 8MP AI Rear Camera | 5000mAh Battery with 10W Charging | Faceunlock & Fingerprint - Moonlit Violet  ","₹6,299₹6,299",3.9 out of 5 stars 38  
"Redmi A2 (Sea Green, 4GB RAM, 64GB Storage) | Powerful Octa Core G36 Processor | Upto 7GB RAM | Large 16.5 cm HD+ Display with Massive 5000mAh Battery | 2 Years Warranty [Limited time Offer]  ","₹7,299₹7,299","3.7 out of 5 stars 1,875  "
Title,Price,Rating
"Samsung Galaxy M04 Light Green, 4GB RAM, 64GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 Octa-core Processor | 5000 mAh Battery | 13MP Dual Camera  ","₹7,099₹7,099","3.9 out of 5 stars 9,347  "
"Redmi 12C (Royal Blue, 4GB RAM, 64GB Storage) | High Performance Mediatek Helio G85 | Big 17cm(6.71) HD+ Display with 5000mAh(typ) Battery  ","₹7,699₹7,699","3.9 out of 5 stars 4,268  "
"Samsung Galaxy M13 (Aqua Green, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus  ","₹9,649₹9,649","4.1 out of 5 stars 25,408  "
"Redmi 12C (Matte Black, 4GB RAM, 64GB Storage) | High Performance Mediatek Helio G85 | Big 17cm(6.71) HD+ Display with 5000mAh(typ) Battery  ","₹7,699₹7,699","3.9 out of 5 stars 4,268  "
"realme narzo N53 (Feather Gold, 4GB+64GB) 33W Segment Fastest Charging | Slimmest Phone in Segment | 90 Hz Smooth Display  ","₹8,999₹8,999","3.9 out of 5 stars 4,103  "
"Redmi 12C (Mint Green, 4GB RAM, 64GB Storage) | High Performance Mediatek Helio G85 | Big 17cm(6.71) HD+ Display with 5000mAh(typ) Battery  ","₹7,699₹7,699","3.9 out of 5 stars 4,268  "
"Redmi 12C (Lavender Purple, 4GB RAM, 64GB Storage) | High Performance Mediatek Helio G85 | Big 17cm(6.71) HD+ Display with 5000mAh(typ) Battery  ","₹7,699₹7,699","3.9 out of 5 stars 4,268  "
realme narzo 50i Prime (Dark Blue 4GB RAM+64GB Storage) Octa-core Processor | 5000 mAh Battery  ,"₹7,599₹7,599","4.0 out of 5 stars 5,838  "
realme narzo 50i Prime (Mint Green 4GB RAM+64GB Storage) Octa-core Processor |5000 mAh Battery  ,"₹7,599₹7,599","4.0 out of 5 stars 5,838  "
"Samsung Galaxy M04 Dark Blue, 4GB RAM, 128GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 Octa-core Processor | 5000 mAh Battery | 13MP Dual Camera  ","₹8,099₹8,099","3.9 out of 5 stars 9,347  "
"TECNO Spark 9 (Infinity Black, 4GB RAM,64GB Storage) | 7GB Expandable RAM | Helio G37 Gaming Processor  ","₹7,099₹7,099","3.9 out of 5 stars 5,691  "
"Redmi A2 (Aqua Blue, 2GB RAM, 32GB Storage) | Powerful Octa Core G36 Processor | Upto 7GB RAM | Large 16.5 cm HD+ Display with Massive 5000mAh Battery | 2 Years Warranty [Limited time Offer]  ","₹6,499₹6,499","3.7 out of 5 stars 1,875  "
"Samsung Galaxy M04 Light Green, 4GB RAM, 128GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 Octa-core Processor | 5000 mAh Battery | 13MP Dual Camera  ",,"3.9 out of 5 stars 9,347  "
"Redmi A2 (Classic Black, 2GB RAM, 32GB Storage) | Powerful Octa Core G36 Processor | Upto 7GB RAM | Large 16.5 cm HD+ Display with Massive 5000mAh Battery | 2 Years Warranty [Limited time Offer]  ","₹6,499₹6,499","3.7 out of 5 stars 1,875  "
"Redmi A2 (Sea Green, 2GB RAM, 32GB Storage) | Powerful Octa Core G36 Processor | Upto 7GB RAM | Large 16.5 cm HD+ Display with Massive 5000mAh Battery | 2 Years Warranty [Limited time Offer]  ","₹6,499₹6,499","3.7 out of 5 stars 1,875  "
"Oppo A17k (Navy Blue, 3GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers  ","₹9,499₹9,499",4.0 out of 5 stars 287  
realme narzo 50i Prime (Dark Blue 3 GB RAM +32 GB Storage) Octa-core Processor | 5000 mAh Battery  ,"₹6,699₹6,699","4.0 out of 5 stars 5,838  "
"Oppo A17k (Blue, 3GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers  ","₹9,499₹9,499",4.0 out of 5 stars 287  
"Itel S23 (8GB RAM + 128GB ROM, Up to 16GB RAM with Memory Fusion | 50MP AI Dual Rear Camera | 5000mAh Battery with Type-C Charging | 90 Hz Display) - Mystery White  ","₹8,499₹8,499",3.7 out of 5 stars 517  
"Itel A60s (4GB RAM + 64GB ROM, Up to 8GB RAM with Memory Fusion | 8MP AI Rear Camera | 5000mAh Battery with 10W Charging | Faceunlock & Fingerprint -Glacier Green  ","₹6,299₹6,299",3.9 out of 5 stars 38  
"Redmi 11 Prime (Flashy Black, 4GB RAM, 64GB Storage) | Prime Design | High Performance Helio G99 | 50 MP AI Triple Cam | 5000 mAh | 22.5W  ","₹8,999₹8,999","4.0 out of 5 stars 1,267  "
"Redmi A2 (Aqua Blue, 4GB RAM, 64GB Storage) | Powerful Octa Core G36 Processor | Upto 7GB RAM | Large 16.5 cm HD+ Display with Massive 5000mAh Battery | 2 Years Warranty [Limited time Offer]  ","₹7,299₹7,299","3.7 out of 5 stars 1,875  "
"Itel A60s (4GB RAM + 64GB ROM, Up to 8GB RAM with Memory Fusion | 8MP AI Rear Camera | 5000mAh Battery with 10W Charging | Faceunlock & Fingerprint - Moonlit Violet  ","₹6,299₹6,299",3.9 out of 5 stars 38  
"Redmi A2 (Sea Green, 4GB RAM, 64GB Storage) | Powerful Octa Core G36 Processor | Upto 7GB RAM | Large 16.5 cm HD+ Display with Massive 5000mAh Battery | 2 Years Warranty [Limited time Offer]  ","₹7,299₹7,299","3.7 out of 5 stars 1,875  "
Title,Price,Rating
"Samsung Galaxy M04 Light Green, 4GB RAM, 64GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 Octa-core Processor | 5000 mAh Battery | 13MP Dual Camera  ","₹7,099₹7,099","3.9 out of 5 stars 9,347  "
"Redmi 12C (Royal Blue, 4GB RAM, 64GB Storage) | High Performance Mediatek Helio G85 | Big 17cm(6.71) HD+ Display with 5000mAh(typ) Battery  ","₹7,699₹7,699","3.9 out of 5 stars 4,268  "
"Samsung Galaxy M13 (Aqua Green, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus  ","₹9,649₹9,649","4.1 out of 5 stars 25,408  "
"Redmi 12C (Matte Black, 4GB RAM, 64GB Storage) | High Performance Mediatek Helio G85 | Big 17cm(6.71) HD+ Display with 5000mAh(typ) Battery  ","₹7,699₹7,699","3.9 out of 5 stars 4,268  "
"realme narzo N53 (Feather Gold, 4GB+64GB) 33W Segment Fastest Charging | Slimmest Phone in Segment | 90 Hz Smooth Display  ","₹8,999₹8,999","3.9 out of 5 stars 4,103  "
"Redmi 12C (Mint Green, 4GB RAM, 64GB Storage) | High Performance Mediatek Helio G85 | Big 17cm(6.71) HD+ Display with 5000mAh(typ) Battery  ","₹7,699₹7,699","3.9 out of 5 stars 4,268  "
"Redmi 12C (Lavender Purple, 4GB RAM, 64GB Storage) | High Performance Mediatek Helio G85 | Big 17cm(6.71) HD+ Display with 5000mAh(typ) Battery  ","₹7,699₹7,699","3.9 out of 5 stars 4,268  "
realme narzo 50i Prime (Dark Blue 4GB RAM+64GB Storage) Octa-core Processor | 5000 mAh Battery  ,"₹7,599₹7,599","4.0 out of 5 stars 5,838  "
realme narzo 50i Prime (Mint Green 4GB RAM+64GB Storage) Octa-core Processor |5000 mAh Battery  ,"₹7,599₹7,599","4.0 out of 5 stars 5,838  "
"Samsung Galaxy M04 Dark Blue, 4GB RAM, 128GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 Octa-core Processor | 5000 mAh Battery | 13MP Dual Camera  ","₹8,099₹8,099","3.9 out of 5 stars 9,347  "
"TECNO Spark 9 (Infinity Black, 4GB RAM,64GB Storage) | 7GB Expandable RAM | Helio G37 Gaming Processor  ","₹7,099₹7,099","3.9 out of 5 stars 5,691  "
"Redmi A2 (Aqua Blue, 2GB RAM, 32GB Storage) | Powerful Octa Core G36 Processor | Upto 7GB RAM | Large 16.5 cm HD+ Display with Massive 5000mAh Battery | 2 Years Warranty [Limited time Offer]  ","₹6,499₹6,499","3.7 out of 5 stars 1,875  "
"Samsung Galaxy M04 Light Green, 4GB RAM, 128GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 Octa-core Processor | 5000 mAh Battery | 13MP Dual Camera  ",,"3.9 out of 5 stars 9,347  "
"Redmi A2 (Classic Black, 2GB RAM, 32GB Storage) | Powerful Octa Core G36 Processor | Upto 7GB RAM | Large 16.5 cm HD+ Display with Massive 5000mAh Battery | 2 Years Warranty [Limited time Offer]  ","₹6,499₹6,499","3.7 out of 5 stars 1,875  "
"Redmi A2 (Sea Green, 2GB RAM, 32GB Storage) | Powerful Octa Core G36 Processor | Upto 7GB RAM | Large 16.5 cm HD+ Display with Massive 5000mAh Battery | 2 Years Warranty [Limited time Offer]  ","₹6,499₹6,499","3.7 out of 5 stars 1,875  "
"Oppo A17k (Navy Blue, 3GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers  ","₹9,499₹9,499",4.0 out of 5 stars 287  
realme narzo 50i Prime (Dark Blue 3 GB RAM +32 GB Storage) Octa-core Processor | 5000 mAh Battery  ,"₹6,699₹6,699","4.0 out of 5 stars 5,838  "
"Oppo A17k (Blue, 3GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers  ","₹9,499₹9,499",4.0 out of 5 stars 287  
"Itel S23 (8GB RAM + 128GB ROM, Up to 16GB RAM with Memory Fusion | 50MP AI Dual Rear Camera | 5000mAh Battery with Type-C Charging | 90 Hz Display) - Mystery White  ","₹8,499₹8,499",3.7 out of 5 stars 517  
"Itel A60s (4GB RAM + 64GB ROM, Up to 8GB RAM with Memory Fusion | 8MP AI Rear Camera | 5000mAh Battery with 10W Charging | Faceunlock & Fingerprint -Glacier Green  ","₹6,299₹6,299",3.9 out of 5 stars 38  
"Redmi 11 Prime (Flashy Black, 4GB RAM, 64GB Storage) | Prime Design | High Performance Helio G99 | 50 MP AI Triple Cam | 5000 mAh | 22.5W  ","₹8,999₹8,999","4.0 out of 5 stars 1,267  "
"Redmi A2 (Aqua Blue, 4GB RAM, 64GB Storage) | Powerful Octa Core G36 Processor | Upto 7GB RAM | Large 16.5 cm HD+ Display with Massive 5000mAh Battery | 2 Years Warranty [Limited time Offer]  ","₹7,299₹7,299","3.7 out of 5 stars 1,875  "
"Itel A60s (4GB RAM + 64GB ROM, Up to 8GB RAM with Memory Fusion | 8MP AI Rear Camera | 5000mAh Battery with 10W Charging | Faceunlock & Fingerprint - Moonlit Violet  ","₹6,299₹6,299",3.9 out of 5 stars 38  
"Redmi A2 (Sea Green, 4GB RAM, 64GB Storage) | Powerful Octa Core G36 Processor | Upto 7GB RAM | Large 16.5 cm HD+ Display with Massive 5000mAh Battery | 2 Years Warranty [Limited time Offer]  ","₹7,299₹7,299","3.7 out of 5 stars 1,875  "
Title,Price,Rating
"Samsung Galaxy M04 Light Green, 4GB RAM, 64GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 Octa-core Processor | 5000 mAh Battery | 13MP Dual Camera  ","₹7,099₹7,099","3.9 out of 5 stars 9,347  "
"Redmi 12C (Royal Blue, 4GB RAM, 64GB Storage) | High Performance Mediatek Helio G85 | Big 17cm(6.71) HD+ Display with 5000mAh(typ) Battery  ","₹7,699₹7,699","3.9 out of 5 stars 4,268  "
"Samsung Galaxy M13 (Aqua Green, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus  ","₹9,649₹9,649","4.1 out of 5 stars 25,408  "
"Redmi 12C (Matte Black, 4GB RAM, 64GB Storage) | High Performance Mediatek Helio G85 | Big 17cm(6.71) HD+ Display with 5000mAh(typ) Battery  ","₹7,699₹7,699","3.9 out of 5 stars 4,268  "
"realme narzo N53 (Feather Gold, 4GB+64GB) 33W Segment Fastest Charging | Slimmest Phone in Segment | 90 Hz Smooth Display  ","₹8,999₹8,999","3.9 out of 5 stars 4,103  "
"Redmi 12C (Mint Green, 4GB RAM, 64GB Storage) | High Performance Mediatek Helio G85 | Big 17cm(6.71) HD+ Display with 5000mAh(typ) Battery  ","₹7,699₹7,699","3.9 out of 5 stars 4,268  "
"Redmi 12C (Lavender Purple, 4GB RAM, 64GB Storage) | High Performance Mediatek Helio G85 | Big 17cm(6.71) HD+ Display with 5000mAh(typ) Battery  ","₹7,699₹7,699","3.9 out of 5 stars 4,268  "
realme narzo 50i Prime (Dark Blue 4GB RAM+64GB Storage) Octa-core Processor | 5000 mAh Battery  ,"₹7,599₹7,599","4.0 out of 5 stars 5,838  "
realme narzo 50i Prime (Mint Green 4GB RAM+64GB Storage) Octa-core Processor |5000 mAh Battery  ,"₹7,599₹7,599","4.0 out of 5 stars 5,838  "
"Samsung Galaxy M04 Dark Blue, 4GB RAM, 128GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 Octa-core Processor | 5000 mAh Battery | 13MP Dual Camera  ","₹8,099₹8,099","3.9 out of 5 stars 9,347  "
"TECNO Spark 9 (Infinity Black, 4GB RAM,64GB Storage) | 7GB Expandable RAM | Helio G37 Gaming Processor  ","₹7,099₹7,099","3.9 out of 5 stars 5,691  "
"Redmi A2 (Aqua Blue, 2GB RAM, 32GB Storage) | Powerful Octa Core G36 Processor | Upto 7GB RAM | Large 16.5 cm HD+ Display with Massive 5000mAh Battery | 2 Years Warranty [Limited time Offer]  ","₹6,499₹6,499","3.7 out of 5 stars 1,875  "
"Samsung Galaxy M04 Light Green, 4GB RAM, 128GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 Octa-core Processor | 5000 mAh Battery | 13MP Dual Camera  ",,"3.9 out of 5 stars 9,347  "
"Redmi A2 (Classic Black, 2GB RAM, 32GB Storage) | Powerful Octa Core G36 Processor | Upto 7GB RAM | Large 16.5 cm HD+ Display with Massive 5000mAh Battery | 2 Years Warranty [Limited time Offer]  ","₹6,499₹6,499","3.7 out of 5 stars 1,875  "
"Redmi A2 (Sea Green, 2GB RAM, 32GB Storage) | Powerful Octa Core G36 Processor | Upto 7GB RAM | Large 16.5 cm HD+ Display with Massive 5000mAh Battery | 2 Years Warranty [Limited time Offer]  ","₹6,499₹6,499","3.7 out of 5 stars 1,875  "
"Oppo A17k (Navy Blue, 3GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers  ","₹9,499₹9,499",4.0 out of 5 stars 287  
realme narzo 50i Prime (Dark Blue 3 GB RAM +32 GB Storage) Octa-core Processor | 5000 mAh Battery  ,"₹6,699₹6,699","4.0 out of 5 stars 5,838  "
"Oppo A17k (Blue, 3GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers  ","₹9,499₹9,499",4.0 out of 5 stars 287  
"Itel S23 (8GB RAM + 128GB ROM, Up to 16GB RAM with Memory Fusion | 50MP AI Dual Rear Camera | 5000mAh Battery with Type-C Charging | 90 Hz Display) - Mystery White  ","₹8,499₹8,499",3.7 out of 5 stars 517  
"Itel A60s (4GB RAM + 64GB ROM, Up to 8GB RAM with Memory Fusion | 8MP AI Rear Camera | 5000mAh Battery with 10W Charging | Faceunlock & Fingerprint -Glacier Green  ","₹6,299₹6,299",3.9 out of 5 stars 38  
"Redmi 11 Prime (Flashy Black, 4GB RAM, 64GB Storage) | Prime Design | High Performance Helio G99 | 50 MP AI Triple Cam | 5000 mAh | 22.5W  ","₹8,999₹8,999","4.0 out of 5 stars 1,267  "
"Redmi A2 (Aqua Blue, 4GB RAM, 64GB Storage) | Powerful Octa Core G36 Processor | Upto 7GB RAM | Large 16.5 cm HD+ Display with Massive 5000mAh Battery | 2 Years Warranty [Limited time Offer]  ","₹7,299₹7,299","3.7 out of 5 stars 1,875  "
"Itel A60s (4GB RAM + 64GB ROM, Up to 8GB RAM with Memory Fusion | 8MP AI Rear Camera | 5000mAh Battery with 10W Charging | Faceunlock & Fingerprint - Moonlit Violet  ","₹6,299₹6,299",3.9 out of 5 stars 38  
"Redmi A2 (Sea Green, 4GB RAM, 64GB Storage) | Powerful Octa Core G36 Processor | Upto 7GB RAM | Large 16.5 cm HD+ Display with Massive 5000mAh Battery | 2 Years Warranty [Limited time Offer]  ","₹7,299₹7,299","3.7 out of 5 stars 1,875  "
Title,Price,Rating
"Samsung Galaxy M04 Light Green, 4GB RAM, 64GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 Octa-core Processor | 5000 mAh Battery | 13MP Dual Camera  ","₹7,099₹7,099","3.9 out of 5 stars 9,347  "
"Redmi 12C (Royal Blue, 4GB RAM, 64GB Storage) | High Performance Mediatek Helio G85 | Big 17cm(6.71) HD+ Display with 5000mAh(typ) Battery  ","₹7,699₹7,699","3.9 out of 5 stars 4,268  "
"Samsung Galaxy M13 (Aqua Green, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus  ","₹9,649₹9,649","4.1 out of 5 stars 25,408  "
"Redmi 12C (Matte Black, 4GB RAM, 64GB Storage) | High Performance Mediatek Helio G85 | Big 17cm(6.71) HD+ Display with 5000mAh(typ) Battery  ","₹7,699₹7,699","3.9 out of 5 stars 4,268  "
"realme narzo N53 (Feather Gold, 4GB+64GB) 33W Segment Fastest Charging | Slimmest Phone in Segment | 90 Hz Smooth Display  ","₹8,999₹8,999","3.9 out of 5 stars 4,103  "
"Redmi 12C (Mint Green, 4GB RAM, 64GB Storage) | High Performance Mediatek Helio G85 | Big 17cm(6.71) HD+ Display with 5000mAh(typ) Battery  ","₹7,699₹7,699","3.9 out of 5 stars 4,268  "
"Redmi 12C (Lavender Purple, 4GB RAM, 64GB Storage) | High Performance Mediatek Helio G85 | Big 17cm(6.71) HD+ Display with 5000mAh(typ) Battery  ","₹7,699₹7,699","3.9 out of 5 stars 4,268  "
realme narzo 50i Prime (Dark Blue 4GB RAM+64GB Storage) Octa-core Processor | 5000 mAh Battery  ,"₹7,599₹7,599","4.0 out of 5 stars 5,838  "
realme narzo 50i Prime (Mint Green 4GB RAM+64GB Storage) Octa-core Processor |5000 mAh Battery  ,"₹7,599₹7,599","4.0 out of 5 stars 5,838  "
"Samsung Galaxy M04 Dark Blue, 4GB RAM, 128GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 Octa-core Processor | 5000 mAh Battery | 13MP Dual Camera  ","₹8,099₹8,099","3.9 out of 5 stars 9,347  "
"TECNO Spark 9 (Infinity Black, 4GB RAM,64GB Storage) | 7GB Expandable RAM | Helio G37 Gaming Processor  ","₹7,099₹7,099","3.9 out of 5 stars 5,691  "
"Redmi A2 (Aqua Blue, 2GB RAM, 32GB Storage) | Powerful Octa Core G36 Processor | Upto 7GB RAM | Large 16.5 cm HD+ Display with Massive 5000mAh Battery | 2 Years Warranty [Limited time Offer]  ","₹6,499₹6,499","3.7 out of 5 stars 1,875  "
"Samsung Galaxy M04 Light Green, 4GB RAM, 128GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 Octa-core Processor | 5000 mAh Battery | 13MP Dual Camera  ",,"3.9 out of 5 stars 9,347  "
"Redmi A2 (Classic Black, 2GB RAM, 32GB Storage) | Powerful Octa Core G36 Processor | Upto 7GB RAM | Large 16.5 cm HD+ Display with Massive 5000mAh Battery | 2 Years Warranty [Limited time Offer]  ","₹6,499₹6,499","3.7 out of 5 stars 1,875  "
"Redmi A2 (Sea Green, 2GB RAM, 32GB Storage) | Powerful Octa Core G36 Processor | Upto 7GB RAM | Large 16.5 cm HD+ Display with Massive 5000mAh Battery | 2 Years Warranty [Limited time Offer]  ","₹6,499₹6,499","3.7 out of 5 stars 1,875  "
"Oppo A17k (Navy Blue, 3GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers  ","₹9,499₹9,499",4.0 out of 5 stars 287  
realme narzo 50i Prime (Dark Blue 3 GB RAM +32 GB Storage) Octa-core Processor | 5000 mAh Battery  ,"₹6,699₹6,699","4.0 out of 5 stars 5,838  "
"Oppo A17k (Blue, 3GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers  ","₹9,499₹9,499",4.0 out of 5 stars 287  
"Itel S23 (8GB RAM + 128GB ROM, Up to 16GB RAM with Memory Fusion | 50MP AI Dual Rear Camera | 5000mAh Battery with Type-C Charging | 90 Hz Display) - Mystery White  ","₹8,499₹8,499",3.7 out of 5 stars 517  
"Itel A60s (4GB RAM + 64GB ROM, Up to 8GB RAM with Memory Fusion | 8MP AI Rear Camera | 5000mAh Battery with 10W Charging | Faceunlock & Fingerprint -Glacier Green  ","₹6,299₹6,299",3.9 out of 5 stars 38  
"Redmi 11 Prime (Flashy Black, 4GB RAM, 64GB Storage) | Prime Design | High Performance Helio G99 | 50 MP AI Triple Cam | 5000 mAh | 22.5W  ","₹8,999₹8,999","4.0 out of 5 stars 1,267  "
"Redmi A2 (Aqua Blue, 4GB RAM, 64GB Storage) | Powerful Octa Core G36 Processor | Upto 7GB RAM | Large 16.5 cm HD+ Display with Massive 5000mAh Battery | 2 Years Warranty [Limited time Offer]  ","₹7,299₹7,299","3.7 out of 5 stars 1,875  "
